corruption_type,radius,mask_ratio,PCC_mean,PCC_std,PCC_count,MSE_mean,MSE_std,MSE_count,MAE_mean,MAE_std,MAE_count
none,0,0.0,0.32973748445510864,,1,1.752179503440857,,1,0.9569874405860901,,1
zero,0,0.1,0.29560425877571106,0.0038195078332115876,3,1.7903206745783489,0.005586598479652856,3,0.9749075571695963,0.0018649467642201571,3
zero,0,0.25,0.253931184609731,0.00200259596510603,3,1.8428115844726562,0.0059622724377921335,3,1.001009504000346,0.0019591922390176683,3
zero,0,0.5,0.19316489497820535,0.0018869571045885966,3,1.9410752455393474,0.002144960319061866,3,1.0489163796106975,0.0009476374074507022,3
zero,32,0.1,0.29320740699768066,0.004706135947625189,3,1.7913784583409627,0.024977067281718515,3,0.9750023682912191,0.006929585928924403,3
zero,32,0.25,0.26127496361732483,0.006475967116981769,3,1.8203290700912476,0.02191917219772319,3,0.9925926327705383,0.006767358737186206,3
zero,32,0.5,0.19847478965918222,0.010827431473464712,3,1.9215300877888997,0.01382934240048682,3,1.0426849126815796,0.005120380419925183,3
zero,64,0.1,0.2939554254213969,0.0050459826595378,3,1.7891381978988647,0.02648771914432506,3,0.974901020526886,0.00777830026269518,3
zero,64,0.25,0.25661884744962055,0.013348523831221584,3,1.8337557713190715,0.027542128029085896,3,0.9990508556365967,0.009020622255012802,3
zero,64,0.5,0.20226398607095084,0.007177894263751591,3,1.9151240189870198,0.01975861947213379,3,1.041242281595866,0.007389264278032098,3
zero,96,0.1,0.2977390984694163,0.005070004912038964,3,1.7823302745819092,0.01131436512792889,3,0.9729281266530355,0.004114806132879392,3
zero,96,0.25,0.2579482098420461,0.013386227607099637,3,1.8034779628117878,0.030203446461350862,3,0.9896231889724731,0.009017364502217493,3
zero,96,0.5,0.20413151880105337,0.0116281644269473,3,1.9098979234695435,0.03731329007535673,3,1.040218671162923,0.012406376355231572,3
zero,128,0.1,0.3001666267712911,0.009863979007218257,3,1.7598668336868286,0.015007574109007132,3,0.9660751223564148,0.00578828410172812,3
zero,128,0.25,0.26509058972199756,0.01693958154300084,3,1.8130321900049846,0.026416226273320263,3,0.9925657312075297,0.008665270034642718,3
zero,128,0.5,0.2055062154928843,0.018790749059075733,3,1.909397800763448,0.05324183160496158,3,1.0387335220972698,0.016798979607916608,3
