slide,corruption_type,radius,mask_ratio,seed_idx,PCC,MSE,MAE
ZEN40,none,0,0.0,-1,0.1378917396068573,0.34367436170578003,0.4573992192745209
ZEN40,zero,0,0.1,0,0.1275879591703415,0.3452359139919281,0.4581103026866913
ZEN40,zero,0,0.1,1,0.1254618763923645,0.34618639945983887,0.45840534567832947
ZEN40,zero,0,0.1,2,0.134192556142807,0.3440892994403839,0.457217812538147
ZEN40,zero,0,0.25,0,0.10499545186758041,0.34896719455718994,0.4589642286300659
ZEN40,zero,0,0.25,1,0.11475559324026108,0.3475211560726166,0.4587925970554352
ZEN40,zero,0,0.25,2,0.11082200706005096,0.3475933372974396,0.4585660398006439
ZEN40,zero,0,0.5,0,0.07916371524333954,0.35259363055229187,0.46041008830070496
ZEN40,zero,0,0.5,1,0.07411590218544006,0.3541339039802551,0.46091893315315247
ZEN40,zero,0,0.5,2,0.07794306427240372,0.35321199893951416,0.46032506227493286
ZEN40,zero,32,0.1,0,0.12893538177013397,0.34516265988349915,0.457555890083313
ZEN40,zero,32,0.1,1,0.12861672043800354,0.34422311186790466,0.45686259865760803
ZEN40,zero,32,0.1,2,0.13158108294010162,0.3442748785018921,0.456897109746933
ZEN40,zero,32,0.25,0,0.10046996921300888,0.34874045848846436,0.4586808681488037
ZEN40,zero,32,0.25,1,0.11824954301118851,0.34644919633865356,0.4577907919883728
ZEN40,zero,32,0.25,2,0.10473451763391495,0.3509405851364136,0.4613790810108185
ZEN40,zero,32,0.5,0,0.10149244964122772,0.34988000988960266,0.45851385593414307
ZEN40,zero,32,0.5,1,0.08745499700307846,0.3529459834098816,0.4614352583885193
ZEN40,zero,32,0.5,2,0.10031039267778397,0.3521966338157654,0.4605786204338074
ZEN40,zero,64,0.1,0,0.12252846360206604,0.34746497869491577,0.46014517545700073
ZEN40,zero,64,0.1,1,0.12091173976659775,0.34479808807373047,0.45738697052001953
ZEN40,zero,64,0.1,2,0.13903957605361938,0.3428742587566376,0.4562450051307678
ZEN40,zero,64,0.25,0,0.07875625044107437,0.35182738304138184,0.4604095220565796
ZEN40,zero,64,0.25,1,0.07169678062200546,0.3536151051521301,0.46176037192344666
ZEN40,zero,64,0.25,2,0.1200622171163559,0.3447376489639282,0.4553872048854828
ZEN40,zero,64,0.5,0,0.09747257828712463,0.34930121898651123,0.4582926630973816
ZEN40,zero,64,0.5,1,0.10129278153181076,0.35169482231140137,0.4605495035648346
ZEN40,zero,64,0.5,2,0.08378737419843674,0.3514416813850403,0.4587901532649994
ZEN40,zero,96,0.1,0,0.12331678718328476,0.34433314204216003,0.4566507637500763
ZEN40,zero,96,0.1,1,0.1120072528719902,0.348143607378006,0.4591790735721588
ZEN40,zero,96,0.1,2,0.1264154613018036,0.34487903118133545,0.4580734968185425
ZEN40,zero,96,0.25,0,0.11762233078479767,0.3453182876110077,0.456477552652359
ZEN40,zero,96,0.25,1,0.10045814514160156,0.3494657874107361,0.45857495069503784
ZEN40,zero,96,0.25,2,0.11598630994558334,0.34633898735046387,0.457775354385376
