corruption_type,radius,mask_ratio,PCC_mean,PCC_std,PCC_count,MSE_mean,MSE_std,MSE_count,MAE_mean,MAE_std,MAE_count
none,0,0.0,0.43062451481819153,,1,1.3174855709075928,,1,0.865656852722168,,1
zero,0,0.1,0.382713923851649,0.0016368666882887975,3,1.4553312460581462,0.0070771396916244605,3,0.9011674125989279,0.0015476770454559928,3
zero,0,0.25,0.32575352986653644,0.004434763701613404,3,1.6646689971288045,0.005013176978898657,3,0.9540410240491232,0.0007843774100203585,3
zero,0,0.5,0.242325430115064,0.010016645659062906,3,2.03473162651062,0.005072553554563684,3,1.0474478006362915,0.0014082013848113917,3
zero,32,0.1,0.357927809158961,0.017556653117594277,3,1.5162709554036458,0.027762957160041696,3,0.9163795510927836,0.007729217222728657,3
zero,32,0.25,0.3140091300010681,0.029745392282573745,3,1.6865630149841309,0.06697499542621545,3,0.959477166334788,0.01811381461324458,3
zero,32,0.5,0.24875122805436453,0.017831155892938304,3,2.018287261327108,0.019550683135023658,3,1.04203462600708,0.0060406717718682204,3
zero,64,0.1,0.3800010184446971,0.02251393188121129,3,1.4683961470921834,0.030900339665627913,3,0.9038177728652954,0.007598042434559919,3
zero,64,0.25,0.31605275472005206,0.015763215511142264,3,1.6889677047729492,0.012024229792769481,3,0.9597192207972208,0.003724097643354394,3
zero,64,0.5,0.22928916911284128,0.025622386030851124,3,2.082768519719442,0.02171639216041176,3,1.059590260187785,0.005815212405927881,3
zero,96,0.1,0.34258294105529785,0.02773296943552343,3,1.561115026473999,0.03876110272062944,3,0.9286342064539591,0.009603163661086085,3
zero,96,0.25,0.34173185626665753,0.03195353222508724,3,1.6440142393112183,0.06674328009697822,3,0.9469470183054606,0.018813668795463718,3
zero,96,0.5,0.21166260043780008,0.007799926530219922,3,2.070701996485392,0.06559188841670707,3,1.0554113388061523,0.01612999030435395,3
zero,128,0.1,0.3632004459698995,0.020754018012704854,3,1.5107495784759521,0.040765125659590375,3,0.913680632909139,0.009975112118519317,3
zero,128,0.25,0.36159757773081463,0.016444932252346965,3,1.6225930054982503,0.035447640204503146,3,0.9409208496411642,0.010015576755618313,3
zero,128,0.5,0.23414798080921173,0.02846006426565267,3,2.0435516039530435,0.02075241769956587,3,1.0471577246983845,0.005425685617605447,3
