slide,corruption_type,radius,mask_ratio,seed_idx,PCC,MSE,MAE
TENX116,none,0,0.0,-1,0.43062451481819153,1.3174855709075928,0.865656852722168
TENX116,zero,0,0.1,0,0.3845807909965515,1.459549903869629,0.9025155305862427
TENX116,zero,0,0.1,1,0.3815246820449829,1.4592831134796143,0.9015093445777893
TENX116,zero,0,0.1,2,0.3820362985134125,1.4471607208251953,0.8994773626327515
TENX116,zero,0,0.25,0,0.32092952728271484,1.6702555418014526,0.9547473788261414
TENX116,zero,0,0.25,1,0.3266776204109192,1.6631890535354614,0.9541788101196289
TENX116,zero,0,0.25,2,0.32965344190597534,1.6605623960494995,0.9531968832015991
TENX116,zero,0,0.5,0,0.23084574937820435,2.0388946533203125,1.0485213994979858
TENX116,zero,0,0.5,1,0.24928833544254303,2.0290818214416504,1.0479686260223389
TENX116,zero,0,0.5,2,0.24684220552444458,2.0362184047698975,1.0458533763885498
TENX116,zero,32,0.1,0,0.37810662388801575,1.486560583114624,0.9077953100204468
TENX116,zero,32,0.1,1,0.34952589869499207,1.541554570198059,0.9227868318557739
TENX116,zero,32,0.1,2,0.3461509048938751,1.5206977128982544,0.9185565114021301
TENX116,zero,32,0.25,0,0.3086128532886505,1.655983805656433,0.9525055289268494
TENX116,zero,32,0.25,1,0.2873312830924988,1.7633695602416992,0.980040967464447
TENX116,zero,32,0.25,2,0.34608325362205505,1.6403356790542603,0.9458850026130676
TENX116,zero,32,0.5,0,0.25918862223625183,1.9957146644592285,1.0351331233978271
TENX116,zero,32,0.5,1,0.25890281796455383,2.0292775630950928,1.044609785079956
TENX116,zero,32,0.5,2,0.2281622439622879,2.029869556427002,1.046360969543457
TENX116,zero,64,0.1,0,0.3541415333747864,1.4981461763381958,0.9115627408027649
TENX116,zero,64,0.1,1,0.3952421247959137,1.470580816268921,0.9035148620605469
TENX116,zero,64,0.1,2,0.3906193971633911,1.4364614486694336,0.8963757157325745
TENX116,zero,64,0.25,0,0.3175202012062073,1.6955742835998535,0.9632149934768677
TENX116,zero,64,0.25,1,0.331030935049057,1.67508864402771,0.9558025598526001
TENX116,zero,64,0.25,2,0.29960712790489197,1.6962401866912842,0.9601401090621948
TENX116,zero,64,0.5,0,0.20007078349590302,2.107761859893799,1.0662778615951538
TENX116,zero,64,0.5,1,0.2398708164691925,2.072032928466797,1.056769609451294
TENX116,zero,64,0.5,2,0.24792590737342834,2.0685107707977295,1.0557233095169067
TENX116,zero,96,0.1,0,0.33221009373664856,1.5732861757278442,0.9314959645271301
TENX116,zero,96,0.1,1,0.32153159379959106,1.5923298597335815,0.9364811778068542
TENX116,zero,96,0.1,2,0.37400713562965393,1.5177290439605713,0.9179254770278931
TENX116,zero,96,0.25,0,0.37713053822517395,1.5703105926513672,0.9263316988945007
TENX116,zero,96,0.25,1,0.3150198459625244,1.700372338294983,0.9631885290145874
TENX116,zero,96,0.25,2,0.33304518461227417,1.6613597869873047,0.9513208270072937
TENX116,zero,96,0.5,0,0.20351430773735046,2.0200047492980957,1.044069528579712
TENX116,zero,96,0.5,1,0.21905982494354248,2.0473203659057617,1.0482877492904663
TENX116,zero,96,0.5,2,0.21241366863250732,2.1447808742523193,1.0738767385482788
TENX116,zero,128,0.1,0,0.36217623949050903,1.5073165893554688,0.9130091667175293
TENX116,zero,128,0.1,1,0.34297749400138855,1.553122639656067,0.9239745140075684
TENX116,zero,128,0.1,2,0.3844476044178009,1.4718095064163208,0.9040582180023193
TENX116,zero,128,0.25,0,0.3737087547779083,1.6039458513259888,0.9348140358924866
TENX116,zero,128,0.25,1,0.3428760766983032,1.6003611087799072,0.935468852519989
TENX116,zero,128,0.25,2,0.3682079017162323,1.663472056388855,0.9524796605110168
TENX116,zero,128,0.5,0,0.22011326253414154,2.065671443939209,1.053299903869629
TENX116,zero,128,0.5,1,0.2668994665145874,2.0404727458953857,1.0451558828353882
TENX116,zero,128,0.5,2,0.21543121337890625,2.024510622024536,1.0430173873901367
