slide,corruption_type,radius,mask_ratio,seed_idx,PCC,MSE,MAE
TENX149,none,0,0.0,-1,0.3545791208744049,2.0264296531677246,0.9322396516799927
TENX149,zero,0,0.1,0,0.3295658826828003,2.060551643371582,0.9378256797790527
TENX149,zero,0,0.1,1,0.3332822918891907,2.05554461479187,0.937206506729126
TENX149,zero,0,0.1,2,0.3316384553909302,2.0572891235351562,0.9368849992752075
TENX149,zero,0,0.25,0,0.29924431443214417,2.1250710487365723,0.9483635425567627
TENX149,zero,0,0.25,1,0.2957724332809448,2.128742218017578,0.9494149088859558
TENX149,zero,0,0.25,2,0.30145782232284546,2.125203847885132,0.9475361704826355
TENX149,zero,0,0.5,0,0.23991620540618896,2.2913386821746826,0.9777642488479614
TENX149,zero,0,0.5,1,0.2376427799463272,2.302938938140869,0.9795958399772644
TENX149,zero,0,0.5,2,0.22917045652866364,2.294607639312744,0.9802813529968262
TENX149,zero,32,0.1,0,0.29771992564201355,2.1317176818847656,0.9542943835258484
TENX149,zero,32,0.1,1,0.32589080929756165,2.0771634578704834,0.9416285157203674
TENX149,zero,32,0.1,2,0.3235962688922882,2.0819907188415527,0.9414889216423035
TENX149,zero,32,0.25,0,0.2693544626235962,2.2035927772521973,0.9650841951370239
TENX149,zero,32,0.25,1,0.27992942929267883,2.2152836322784424,0.9632132053375244
TENX149,zero,32,0.25,2,0.26941120624542236,2.2137131690979004,0.9700750112533569
TENX149,zero,32,0.5,0,0.17973919212818146,2.4007694721221924,1.0068787336349487
TENX149,zero,32,0.5,1,0.2036253809928894,2.3955070972442627,1.0029149055480957
TENX149,zero,32,0.5,2,0.20299386978149414,2.410856008529663,1.0073152780532837
TENX149,zero,64,0.1,0,0.3166130781173706,2.0827558040618896,0.9460812211036682
TENX149,zero,64,0.1,1,0.3160448372364044,2.097456932067871,0.9462467432022095
TENX149,zero,64,0.1,2,0.3001180589199066,2.1147780418395996,0.9517314434051514
TENX149,zero,64,0.25,0,0.25806498527526855,2.2131478786468506,0.9714334607124329
TENX149,zero,64,0.25,1,0.2500753104686737,2.2560174465179443,0.9781216382980347
TENX149,zero,64,0.25,2,0.261372447013855,2.2132668495178223,0.9696207642555237
TENX149,zero,64,0.5,0,0.18873794376850128,2.399650812149048,1.007022738456726
TENX149,zero,64,0.5,1,0.17854198813438416,2.430415630340576,1.011443853378296
TENX149,zero,64,0.5,2,0.21630409359931946,2.4351513385772705,1.0071991682052612
TENX149,zero,96,0.1,0,0.3124806880950928,2.1196510791778564,0.9467798471450806
TENX149,zero,96,0.1,1,0.30745169520378113,2.110987663269043,0.951408326625824
TENX149,zero,96,0.1,2,0.31094130873680115,2.1069729328155518,0.9513551592826843
TENX149,zero,96,0.25,0,0.26378437876701355,2.1852996349334717,0.96074378490448
TENX149,zero,96,0.25,1,0.2547321319580078,2.2297205924987793,0.9718030691146851
TENX149,zero,96,0.25,2,0.2596667408943176,2.254420518875122,0.9727104902267456
TENX149,zero,96,0.5,0,0.19951742887496948,2.4062564373016357,1.0034514665603638
TENX149,zero,96,0.5,1,0.21197667717933655,2.3484086990356445,0.991442084312439
TENX149,zero,96,0.5,2,0.17991751432418823,2.4494292736053467,1.0116783380508423
TENX149,zero,128,0.1,0,0.3064762353897095,2.119694471359253,0.9479118585586548
TENX149,zero,128,0.1,1,0.31268972158432007,2.1123440265655518,0.9489491581916809
TENX149,zero,128,0.1,2,0.3187459409236908,2.098048448562622,0.9463428258895874
TENX149,zero,128,0.25,0,0.25051969289779663,2.241187572479248,0.9718931317329407
TENX149,zero,128,0.25,1,0.2841205894947052,2.143596649169922,0.9554006457328796
TENX149,zero,128,0.25,2,0.2464708387851715,2.249598503112793,0.976738691329956
TENX149,zero,128,0.5,0,0.17943942546844482,2.436471700668335,1.013800024986267
TENX149,zero,128,0.5,1,0.19202397763729095,2.5045127868652344,1.022537112236023
TENX149,zero,128,0.5,2,0.19903287291526794,2.355611801147461,1.0013999938964844
TENX148,none,0,0.0,-1,0.2735596001148224,3.026819944381714,1.1785038709640503
TENX148,zero,0,0.1,0,0.2476414293050766,3.089808940887451,1.192319631576538
TENX148,zero,0,0.1,1,0.24742263555526733,3.084383726119995,1.1911896467208862
TENX148,zero,0,0.1,2,0.24736621975898743,3.086768627166748,1.1924285888671875
TENX148,zero,0,0.25,0,0.22295807301998138,3.195094347000122,1.2152034044265747
TENX148,zero,0,0.25,1,0.2195679098367691,3.195422887802124,1.2154549360275269
TENX148,zero,0,0.25,2,0.21624641120433807,3.1991209983825684,1.2157877683639526
TENX148,zero,0,0.5,0,0.17618127167224884,3.448577880859375,1.270884394645691
TENX148,zero,0,0.5,1,0.17848430573940277,3.4397928714752197,1.268966794013977
TENX148,zero,0,0.5,2,0.17895427346229553,3.4368011951446533,1.267781376838684
TENX148,zero,32,0.1,0,0.2350471466779709,3.136855125427246,1.2022625207901
TENX148,zero,32,0.1,1,0.24285738170146942,3.1238086223602295,1.2003180980682373
TENX148,zero,32,0.1,2,0.24622611701488495,3.1303648948669434,1.2004551887512207
TENX148,zero,32,0.25,0,0.2038850635290146,3.282280445098877,1.2344163656234741
