slide,corruption_type,radius,mask_ratio,seed_idx,PCC,MSE,MAE
TENX118,none,0,0.0,-1,0.5817233920097351,1.4387296438217163,0.9022944569587708
TENX118,zero,0,0.1,0,0.47643283009529114,1.654051423072815,0.9550148844718933
TENX118,zero,0,0.1,1,0.4739936888217926,1.662312388420105,0.9567447900772095
TENX118,zero,0,0.1,2,0.481804758310318,1.6413177251815796,0.9520522356033325
TENX118,zero,0,0.25,0,0.37919533252716064,1.975519061088562,1.0326130390167236
TENX118,zero,0,0.25,1,0.38658657670021057,1.9678311347961426,1.0310640335083008
TENX118,zero,0,0.25,2,0.3847237825393677,1.9708826541900635,1.0320724248886108
TENX118,zero,0,0.5,0,0.2689680755138397,2.606096029281616,1.1772222518920898
TENX118,zero,0,0.5,1,0.2657127380371094,2.6206493377685547,1.1797798871994019
TENX118,zero,0,0.5,2,0.2743925452232361,2.600781202316284,1.174802303314209
TENX118,zero,32,0.1,0,0.45879238843917847,1.7482359409332275,0.9718268513679504
TENX118,zero,32,0.1,1,0.47261956334114075,1.7080271244049072,0.9625146985054016
TENX118,zero,32,0.1,2,0.4607906639575958,1.7420716285705566,0.9722902774810791
TENX118,zero,32,0.25,0,0.3330727815628052,2.211921215057373,1.0786678791046143
TENX118,zero,32,0.25,1,0.33768826723098755,2.188331365585327,1.0699946880340576
TENX118,zero,32,0.25,2,0.35727035999298096,2.1345014572143555,1.0629847049713135
TENX118,zero,32,0.5,0,0.1906352937221527,3.078458786010742,1.2710086107254028
TENX118,zero,32,0.5,1,0.2560235857963562,2.8984901905059814,1.2340198755264282
TENX118,zero,32,0.5,2,0.2518561780452728,2.9806032180786133,1.2470567226409912
TENX118,zero,64,0.1,0,0.5008846521377563,1.6493216753005981,0.9450705647468567
TENX118,zero,64,0.1,1,0.43379390239715576,1.802467703819275,0.9828460812568665
TENX118,zero,64,0.1,2,0.3963440954685211,1.887169599533081,1.003951907157898
TENX118,zero,64,0.25,0,0.3128921389579773,2.28075909614563,1.092833399772644
TENX118,zero,64,0.25,1,0.3349485695362091,2.2240347862243652,1.0765575170516968
TENX118,zero,64,0.25,2,0.3602440357208252,2.1893117427825928,1.0705206394195557
TENX118,zero,64,0.5,0,0.27019327878952026,2.8532838821411133,1.2167288064956665
TENX118,zero,64,0.5,1,0.20153707265853882,3.103538990020752,1.270456075668335
TENX118,zero,64,0.5,2,0.23130057752132416,2.963094711303711,1.2465636730194092
TENX118,zero,96,0.1,0,0.44650518894195557,1.7750016450881958,0.9766901135444641
TENX118,zero,96,0.1,1,0.4943144619464874,1.655465006828308,0.9505848288536072
TENX118,zero,96,0.1,2,0.4847734868526459,1.666985273361206,0.9549394845962524
TENX118,zero,96,0.25,0,0.3103184700012207,2.3625779151916504,1.1088069677352905
TENX118,zero,96,0.25,1,0.3357786238193512,2.2507834434509277,1.0859849452972412
TENX118,zero,96,0.25,2,0.33241161704063416,2.2960002422332764,1.0899057388305664
TENX118,zero,96,0.5,0,0.23422834277153015,3.0329244136810303,1.25233793258667
TENX118,zero,96,0.5,1,0.25256291031837463,2.9196736812591553,1.2300416231155396
TENX118,zero,96,0.5,2,0.22312618792057037,3.0254452228546143,1.2591853141784668
TENX118,zero,128,0.1,0,0.40670254826545715,1.8750137090682983,1.0018539428710938
TENX118,zero,128,0.1,1,0.40654492378234863,1.9052338600158691,1.0055944919586182
TENX118,zero,128,0.1,2,0.43823033571243286,1.7750247716903687,0.976639986038208
TENX118,zero,128,0.25,0,0.24615368247032166,2.50175404548645,1.1407254934310913
TENX118,zero,128,0.25,1,0.29064127802848816,2.4361443519592285,1.1258097887039185
TENX118,zero,128,0.25,2,0.27887865900993347,2.406322479248047,1.1207332611083984
TENX118,zero,128,0.5,0,0.20749936997890472,3.209322214126587,1.2983335256576538
TENX118,zero,128,0.5,1,0.17647309601306915,3.2519466876983643,1.3065297603607178
TENX118,zero,128,0.5,2,0.25374239683151245,2.9841299057006836,1.245522141456604
