corruption_type,radius,mask_ratio,PCC_mean,PCC_std,PCC_count,MSE_mean,MSE_std,MSE_count,MAE_mean,MAE_std,MAE_count
none,0,0.0,0.13367760181427002,,1,0.7530359625816345,,1,0.6087204813957214,,1
zero,0,0.1,0.12753255665302277,0.0006442599882915846,3,0.7351997892061869,0.002900057768507139,3,0.5976988474527994,0.0012672008840670065,3
zero,0,0.25,0.11455708245436351,0.0009329871063665362,3,0.6921752691268921,0.0004311302142869098,3,0.5719895164171854,0.0007378928984131503,3
zero,0,0.5,0.09333525846401851,0.003485146759864007,3,0.6029401421546936,0.0005339019006347508,3,0.5149696667989095,0.00047005039283660083,3
zero,32,0.1,0.11715790877739589,0.007441398265050295,3,0.7163876891136169,0.005208719562161625,3,0.5847513874371847,0.0030188999811131437,3
zero,32,0.25,0.10586916406949361,0.007879603196786959,3,0.6743886868158976,0.01692959949899758,3,0.5564377109209696,0.00904934240340912,3
zero,32,0.5,0.08070808152357738,0.013947051454498484,3,0.6050483385721842,0.013756426662611886,3,0.5062241852283478,0.006675517084113123,3
zero,64,0.1,0.12231514106194179,0.006118603523728797,3,0.7310542662938436,0.002901903755957906,3,0.5914655526479086,0.0025179070034591867,3
zero,64,0.25,0.09369070827960968,0.015565983303663666,3,0.6775846680005392,0.013052503901740202,3,0.5578401486078898,0.005760574101952927,3
zero,64,0.5,0.07450904945532481,0.008632211136735396,3,0.62026975552241,0.01729274243298481,3,0.5141475001970927,0.010234178443059178,3
zero,96,0.1,0.11645844082037608,0.015028988291941426,3,0.7117354472478231,0.022086948617926226,3,0.5813397169113159,0.011169459764901525,3
zero,96,0.25,0.09193101276954015,0.015542797305160201,3,0.6818682750066122,0.031704528780718215,3,0.5596479972203573,0.016186924776793017,3
zero,96,0.5,0.068865900238355,0.017445267517531844,3,0.6183433135350546,0.02679490899207309,3,0.5104677279790243,0.014709557787767053,3
zero,128,0.1,0.10322223603725433,0.02331391357039717,3,0.7179052233695984,0.018553299600918373,3,0.5833889047304789,0.011045457476887462,3
zero,128,0.25,0.09870491673549016,0.00699418146292135,3,0.6782612403233846,0.04611010808962887,3,0.5547884504000345,0.02484308728842229,3
zero,128,0.5,0.0957654242714246,0.02239558244704925,3,0.6244308551152548,0.027973815707621422,3,0.5155802965164185,0.01610076949749949,3
