corruption_type,radius,mask_ratio,PCC_mean,PCC_std,PCC_count,MSE_mean,MSE_std,MSE_count,MAE_mean,MAE_std,MAE_count
none,0,0.0,0.6906006336212158,,1,1.4512238502502441,,1,0.927492618560791,,1
zero,0,0.1,0.6465050180753072,0.004480361653938818,3,1.5363214015960693,0.009023790717169152,3,0.9427520235379537,0.002043911364506948,3
zero,0,0.25,0.5834235151608785,0.015856065216222816,3,1.6693636576334636,0.04467690897738959,3,0.9592899680137634,0.01243307732975763,3
zero,0,0.5,0.48602181673049927,0.014181908240797611,3,1.9214481115341187,0.028051959759417707,3,0.9762758016586304,0.003918395510328637,3
zero,32,0.1,0.6102175315221151,0.042180984259318266,3,1.5746106306711833,0.10282502313133765,3,0.9365564187367758,0.025566322234257016,3
zero,32,0.25,0.5521282951037089,0.017624829874594364,3,1.729527473449707,0.02533409683308817,3,0.9508413672447205,0.0022830879696824602,3
zero,32,0.5,0.42044954498608905,0.05364940538982121,3,2.2100659211476645,0.15134116115625057,3,1.0239359140396118,0.03556482744243994,3
zero,64,0.1,0.5737087726593018,0.06707118026776046,3,1.6583713293075562,0.13222474623067748,3,0.9564688007036845,0.024329000396453176,3
zero,64,0.25,0.42922399441401166,0.11877828111269428,3,2.046117901802063,0.3493156472122953,3,1.0264868934949238,0.09621404938655884,3
zero,64,0.5,0.250824714700381,0.032613703692440335,3,2.6282169818878174,0.0656247223200953,3,1.108494758605957,0.023456963263624453,3
zero,96,0.1,0.5259216626485189,0.09126827210474522,3,1.7860066493352253,0.22294840555598633,3,0.9825201431910197,0.05237197272917631,3
zero,96,0.25,0.49385906259218854,0.03087927443747259,3,1.9106221596399944,0.12186311554451516,3,0.9895299474398295,0.03986313351526227,3
zero,96,0.5,0.35268960396448773,0.11348573746490768,3,2.424953063329061,0.33531123828366394,3,1.0663246512413025,0.085673521199822,3
zero,128,0.1,0.6160773237546285,0.06944576572275094,3,1.5515896479288738,0.17717402862980125,3,0.9304167429606119,0.04694034881820398,3
zero,128,0.25,0.5401535828908285,0.10582094871123021,3,1.7247956991195679,0.33874353369548066,3,0.9232984582583109,0.08369702744308798,3
zero,128,0.5,0.3614257574081421,0.07949807274308245,3,2.3663787047068277,0.19104801755444317,3,1.0361765225728352,0.0426072240690016,3
