corruption_type,radius,mask_ratio,PCC_mean,PCC_std,PCC_count,MSE_mean,MSE_std,MSE_count,MAE_mean,MAE_std,MAE_count
none,0,0.0,0.28082069754600525,,1,1.097491979598999,,1,0.7538976669311523,,1
zero,0,0.1,0.2719095051288605,0.003145594119560682,3,1.1133438348770142,0.0008986512415011551,3,0.75658251841863,0.00046963177563833023,3
zero,0,0.25,0.26046401262283325,0.002710630186353778,3,1.1365543603897095,0.001821038957257686,3,0.7610270182291666,0.0004070517681964946,3
zero,0,0.5,0.23772959411144257,0.00633235680878702,3,1.1717334985733032,0.0028468526780517952,3,0.7705476681391398,0.0008853052212131365,3
zero,32,0.1,0.2505573530991872,0.009249684124999243,3,1.1156690120697021,0.004071785791453589,3,0.7593262195587158,0.0007064596387272298,3
zero,32,0.25,0.21565404534339905,0.008600764445933886,3,1.141914963722229,0.0036424967680677464,3,0.766488512357076,0.0008379148806024304,3
zero,32,0.5,0.20159519712130228,0.013528410294166394,3,1.1737000147501628,0.0005673689002555366,3,0.7757960557937622,0.0011028292939705576,3
zero,64,0.1,0.2595536410808563,0.00769400120512991,3,1.1127653519312541,0.0017506011307704952,3,0.7589940230051676,0.0008897904875433813,3
zero,64,0.25,0.23775003850460052,0.004601709770161307,3,1.1297688484191895,0.000362769968638922,3,0.7648736834526062,0.0007859933042544174,3
zero,64,0.5,0.18246237933635712,0.009722277985839196,3,1.1657676299413045,0.0020226834942822357,3,0.7783751686414083,0.0019319514307995513,3
zero,96,0.1,0.25427699585755664,0.012065283695168887,3,1.1160777409871419,0.002053663006361113,3,0.7593779762585958,0.0008879091877108242,3
zero,96,0.25,0.23197738329569498,0.0032308456560962784,3,1.1324570973714192,0.003465194145531963,3,0.7646320263544718,0.0003663229523303214,3
zero,96,0.5,0.17715106904506683,0.017786993643721705,3,1.1634011665980022,0.003826936741842352,3,0.7787404259045919,0.0005429425840814911,3
zero,128,0.1,0.2532651523749034,0.009412083666334833,3,1.1160331567128499,0.002435887433497901,3,0.758901317914327,0.0011111718849706465,3
zero,128,0.25,0.21862545112768808,0.008489235912962325,3,1.1373306512832642,0.004127571663398893,3,0.7665711442629496,0.0013072513634054502,3
zero,128,0.5,0.18730948368708292,0.010476461822691335,3,1.1599266529083252,0.00707017670098029,3,0.7778453628222147,0.002198076878982642,3
