slide,corruption_type,radius,mask_ratio,seed_idx,PCC,MSE,MAE
NCBI682,none,0,0.0,-1,0.28082069754600525,1.097491979598999,0.7538976669311523
NCBI682,zero,0,0.1,0,0.27023595571517944,1.1137279272079468,0.7568874955177307
NCBI682,zero,0,0.1,1,0.26995447278022766,1.113986611366272,0.7568183541297913
NCBI682,zero,0,0.1,2,0.2755380868911743,1.1123169660568237,0.7560417056083679
NCBI682,zero,0,0.25,0,0.2574055790901184,1.1365305185317993,0.7614130973815918
NCBI682,zero,0,0.25,1,0.261417031288147,1.1383872032165527,0.7610661387443542
NCBI682,zero,0,0.25,2,0.2625694274902344,1.1347453594207764,0.760601818561554
NCBI682,zero,0,0.5,0,0.2366638332605362,1.1736509799957275,0.7705919742584229
NCBI682,zero,0,0.5,1,0.244527205824852,1.1684623956680298,0.7696410417556763
NCBI682,zero,0,0.5,2,0.23199774324893951,1.1730871200561523,0.7714099884033203
NCBI682,zero,32,0.1,0,0.26006919145584106,1.1113437414169312,0.7586395740509033
NCBI682,zero,32,0.1,1,0.24159425497055054,1.119428038597107,0.7600509524345398
NCBI682,zero,32,0.1,2,0.25000861287117004,1.1162352561950684,0.7592881321907043
NCBI682,zero,32,0.25,0,0.20692647993564606,1.1460484266281128,0.7672767639160156
NCBI682,zero,32,0.25,1,0.22412213683128357,1.140521764755249,0.7665802836418152
NCBI682,zero,32,0.25,2,0.21591351926326752,1.1391746997833252,0.7656084895133972
NCBI682,zero,32,0.5,0,0.18981966376304626,1.1743485927581787,0.7765191197395325
NCBI682,zero,32,0.5,1,0.2163723111152649,1.1732956171035767,0.7745267152786255
NCBI682,zero,32,0.5,2,0.1985936164855957,1.173455834388733,0.7763423323631287
NCBI682,zero,64,0.1,0,0.2535962760448456,1.1141623258590698,0.7593263983726501
NCBI682,zero,64,0.1,1,0.26824021339416504,1.1133321523666382,0.7579858899116516
NCBI682,zero,64,0.1,2,0.25682443380355835,1.1108015775680542,0.7596697807312012
NCBI682,zero,64,0.25,0,0.23394930362701416,1.1301586627960205,0.7647697329521179
NCBI682,zero,64,0.25,1,0.24286623299121857,1.1294411420822144,0.765706479549408
NCBI682,zero,64,0.25,2,0.23643457889556885,1.1297067403793335,0.7641448378562927
NCBI682,zero,64,0.5,0,0.1724669486284256,1.164304494857788,0.7805079817771912
NCBI682,zero,64,0.5,1,0.18303389847278595,1.1680757999420166,0.7778751254081726
NCBI682,zero,64,0.5,2,0.1918862909078598,1.1649225950241089,0.7767423987388611
NCBI682,zero,96,0.1,0,0.25249871611595154,1.1182183027267456,0.7604020237922668
NCBI682,zero,96,0.1,1,0.2671327292919159,1.1141237020492554,0.758909285068512
NCBI682,zero,96,0.1,2,0.24319954216480255,1.1158912181854248,0.7588226199150085
NCBI682,zero,96,0.25,0,0.23553971946239471,1.128458023071289,0.7642807364463806
NCBI682,zero,96,0.25,1,0.23115573823451996,1.134342074394226,0.7646036148071289
NCBI682,zero,96,0.25,2,0.2292366921901703,1.1345711946487427,0.765011727809906
NCBI682,zero,96,0.5,0,0.18920773267745972,1.160135269165039,0.778126060962677
NCBI682,zero,96,0.5,1,0.18552255630493164,1.1624561548233032,0.778939425945282
NCBI682,zero,96,0.5,2,0.15672291815280914,1.167612075805664,0.7791557908058167
NCBI682,zero,128,0.1,0,0.2610360383987427,1.1156076192855835,0.7578831911087036
NCBI682,zero,128,0.1,1,0.25595977902412415,1.1186537742614746,0.7600865960121155
NCBI682,zero,128,0.1,2,0.24279963970184326,1.1138380765914917,0.7587341666221619
NCBI682,zero,128,0.25,0,0.22277934849262238,1.1417012214660645,0.7670691609382629
NCBI682,zero,128,0.25,1,0.2088591605424881,1.136791706085205,0.7675561904907227
NCBI682,zero,128,0.25,2,0.2242378443479538,1.133499026298523,0.7650880813598633
NCBI682,zero,128,0.5,0,0.19863101840019226,1.1519073247909546,0.7753496170043945
NCBI682,zero,128,0.5,1,0.18533970415592194,1.162611484527588,0.7786932587623596
NCBI682,zero,128,0.5,2,0.17795772850513458,1.165261149406433,0.7794932126998901
