corruption_type,radius,mask_ratio,PCC_mean,PCC_std,PCC_count,MSE_mean,MSE_std,MSE_count,MAE_mean,MAE_std,MAE_count
none,0,0.0,0.3919273316860199,,1,1.1079363822937012,,1,0.7891062498092651,,1
zero,0,0.1,0.3647559980551402,0.0018865136488010737,3,1.1494390567143757,0.004345065884202962,3,0.7998533844947815,0.001100111809811939,3
zero,0,0.25,0.32955606778462726,0.0021505770563428435,3,1.2266179323196411,0.006027946172098431,3,0.8200804789861044,0.0016447527476197515,3
zero,0,0.5,0.27459967136383057,0.002204533823092271,3,1.274743954340617,0.01583742186003703,3,0.8381942907969157,0.004320376028084663,3
zero,32,0.1,0.31003891428311664,0.009074091277456828,3,1.1680195331573486,0.005418012311126518,3,0.8152438004811605,0.003475487636666734,3
zero,32,0.25,0.26564979553222656,0.02937300774452867,3,1.2337563037872314,0.026412764615324467,3,0.8470239639282227,0.010964055310757722,3
zero,32,0.5,0.1880206267038981,0.026123342644829028,3,1.4122679233551025,0.031358700082924885,3,0.9264849623044332,0.011423351420890175,3
zero,64,0.1,0.31314074993133545,0.012344682829123991,3,1.165826718012492,0.008851940545593972,3,0.8146748940149943,0.004440754726058933,3
zero,64,0.25,0.23833448688189188,0.014655207240594789,3,1.2815782229105632,0.009889159568220089,3,0.8647253314654032,0.004839217512814569,3
zero,64,0.5,0.20680164297421774,0.01752485298718164,3,1.4314512014389038,0.014503714720665233,3,0.9327859679857889,0.008514179906167067,3
zero,96,0.1,0.29697445034980774,0.020238142033759263,3,1.1895022789637248,0.01986187009666699,3,0.8272120157877604,0.010062975623198354,3
zero,96,0.25,0.2567860037088394,0.02196728832274243,3,1.2674193382263184,0.014737958120531745,3,0.8624823292096456,0.00740318529197945,3
zero,96,0.5,0.20727827151616415,0.023191087171704677,3,1.432452877362569,0.02988179818701961,3,0.937293549378713,0.011209386393815836,3
zero,128,0.1,0.3173425495624542,0.02858360279443551,3,1.1827078262964885,0.02233870909758416,3,0.8201723098754883,0.010928889673083612,3
zero,128,0.25,0.2706625511248906,0.02117225580382612,3,1.2584561904271443,0.016311542945845615,3,0.857013205687205,0.009604306655418168,3
zero,128,0.5,0.15193420151869455,0.008088670792102497,3,1.4945775667826335,0.007588173298598661,3,0.9617976943651835,0.0011272465739736778,3
