slide,corruption_type,radius,mask_ratio,seed_idx,PCC,MSE,MAE
NCBI681,none,0,0.0,-1,0.15953727066516876,0.5711556673049927,0.5234733819961548
NCBI681,zero,0,0.1,0,0.15301507711410522,0.5577795505523682,0.511983335018158
NCBI681,zero,0,0.1,1,0.15328285098075867,0.5562729835510254,0.5111852288246155
NCBI681,zero,0,0.1,2,0.15098446607589722,0.5540474653244019,0.5101882219314575
NCBI681,zero,0,0.25,0,0.1386847048997879,0.5409294366836548,0.49580636620521545
NCBI681,zero,0,0.25,1,0.14105890691280365,0.5421199202537537,0.4970041811466217
NCBI681,zero,0,0.25,2,0.14152425527572632,0.5372763276100159,0.4940354824066162
NCBI681,zero,0,0.5,0,0.1100095734000206,0.5263781547546387,0.4775308072566986
NCBI681,zero,0,0.5,1,0.11262315511703491,0.5243158936500549,0.4761432111263275
NCBI681,zero,0,0.5,2,0.1139458492398262,0.5193183422088623,0.47396886348724365
NCBI681,zero,32,0.1,0,0.1508847177028656,0.5614295601844788,0.5146492719650269
NCBI681,zero,32,0.1,1,0.14768996834754944,0.5684645771980286,0.5179332494735718
NCBI681,zero,32,0.1,2,0.1367228925228119,0.5527510046958923,0.5094032287597656
NCBI681,zero,32,0.25,0,0.1375267058610916,0.5490621328353882,0.501926600933075
NCBI681,zero,32,0.25,1,0.11653470247983932,0.5587279200553894,0.5083420872688293
NCBI681,zero,32,0.25,2,0.12139835208654404,0.5543190836906433,0.5049675703048706
NCBI681,zero,32,0.5,0,0.10141565650701523,0.5206266045570374,0.48085570335388184
NCBI681,zero,32,0.5,1,0.11161815375089645,0.5245266556739807,0.4848176836967468
NCBI681,zero,32,0.5,2,0.11272640526294708,0.5325080752372742,0.4883483946323395
NCBI681,zero,64,0.1,0,0.14716677367687225,0.5616397857666016,0.5154855847358704
NCBI681,zero,64,0.1,1,0.1408717930316925,0.5667410492897034,0.5178082585334778
NCBI681,zero,64,0.1,2,0.14937645196914673,0.5627307891845703,0.5169094204902649
NCBI681,zero,64,0.25,0,0.12052004784345627,0.5449646711349487,0.5001358389854431
NCBI681,zero,64,0.25,1,0.12628327310085297,0.5464043617248535,0.5034396052360535
NCBI681,zero,64,0.25,2,0.115749791264534,0.5299949645996094,0.49332430958747864
NCBI681,zero,64,0.5,0,0.09923464804887772,0.5303683876991272,0.4891619086265564
NCBI681,zero,64,0.5,1,0.08957414329051971,0.5448190569877625,0.4966113865375519
NCBI681,zero,64,0.5,2,0.1191241666674614,0.5142107605934143,0.48270687460899353
NCBI681,zero,96,0.1,0,0.14320869743824005,0.5578891038894653,0.5151898860931396
NCBI681,zero,96,0.1,1,0.1312050223350525,0.5640391111373901,0.516403317451477
NCBI681,zero,96,0.1,2,0.13988451659679413,0.5574825406074524,0.5133270025253296
NCBI681,zero,96,0.25,0,0.13195346295833588,0.5517562627792358,0.5092499256134033
NCBI681,zero,96,0.25,1,0.13550694286823273,0.5579667687416077,0.5111247897148132
NCBI681,zero,96,0.25,2,0.1277446746826172,0.5295084714889526,0.4930605888366699
NCBI681,zero,96,0.5,0,0.08810270577669144,0.5258983373641968,0.48813074827194214
NCBI681,zero,96,0.5,1,0.10198548436164856,0.553092896938324,0.5058542490005493
NCBI681,zero,96,0.5,2,0.09658463299274445,0.51519376039505,0.4826044738292694
NCBI681,zero,128,0.1,0,0.154183030128479,0.5603173971176147,0.5151302814483643
NCBI681,zero,128,0.1,1,0.14539924263954163,0.5546929240226746,0.5134817361831665
NCBI681,zero,128,0.1,2,0.11693911254405975,0.5380436778068542,0.5020820498466492
NCBI681,zero,128,0.25,0,0.12312691658735275,0.5381888747215271,0.5002949237823486
NCBI681,zero,128,0.25,1,0.1252894401550293,0.561682939529419,0.513450026512146
NCBI681,zero,128,0.25,2,0.11856674402952194,0.5599004626274109,0.5132561922073364
NCBI681,zero,128,0.5,0,0.10469231754541397,0.5407183766365051,0.5006678104400635
NCBI681,zero,128,0.5,1,0.09448235481977463,0.5320101380348206,0.4940720796585083
NCBI681,zero,128,0.5,2,0.11201750487089157,0.5271614193916321,0.4948104918003082
