corruption_type,radius,mask_ratio,PCC_mean,PCC_std,PCC_count,MSE_mean,MSE_std,MSE_count,MAE_mean,MAE_std,MAE_count
none,0,0.0,0.5802053213119507,,1,1.4518980979919434,,1,0.9064050316810608,,1
zero,0,0.1,0.4796605706214905,0.0027239752971557375,3,1.6633344491322835,0.006210514188526202,3,0.9576404094696045,0.001435756041228687,3
zero,0,0.25,0.3919192850589752,0.0035774451197607203,3,1.9798942406972249,0.003831512435479705,3,1.0336555242538452,0.0006446287166679398,3
zero,0,0.5,0.28986159960428876,0.004542973970793717,3,2.552006959915161,0.009580648929646796,3,1.1655713717142742,0.0023512778452199332,3
zero,32,0.1,0.47463488578796387,0.005324910143109772,3,1.7097573677698772,0.01767780985118421,3,0.9653321901957194,0.004360217744562029,3
zero,32,0.25,0.36035770177841187,0.01223112400995602,3,2.0997046629587808,0.02927059734032365,3,1.0549215873082478,0.005925081001931351,3
zero,32,0.5,0.26002171635627747,0.030590028322263853,3,2.7666624387105307,0.08144140624771525,3,1.2053436835606892,0.017434236136574223,3
zero,64,0.1,0.4585283100605011,0.04538499906856138,3,1.7409629821777344,0.10140735029588625,3,0.9709216753641764,0.024476085466868556,3
zero,64,0.25,0.35496806104977924,0.020294702946392705,3,2.1266470750172934,0.04284063357002928,3,1.0596691370010376,0.0100651453124296,3
zero,64,0.5,0.25371017058690387,0.025464143514644984,3,2.7406412760416665,0.11077532533876572,3,1.1982609430948894,0.023051162231462863,3
zero,96,0.1,0.4871587852636973,0.01759722912375383,3,1.6703037023544312,0.04974765975321458,3,0.9566974441210429,0.010197001024258863,3
zero,96,0.25,0.3495556116104126,0.012642264520007683,3,2.1712698936462402,0.04767565824320034,3,1.0693403482437134,0.010375255565720398,3
zero,96,0.5,0.25681030253569287,0.011252887667580919,3,2.7396212418874106,0.0497883026092389,3,1.1967798074086506,0.011205347457379644,3
zero,128,0.1,0.4333927432696025,0.010257157581486098,3,1.7992873191833496,0.05184162645476122,3,0.9855532248814901,0.01196625761943004,3
zero,128,0.25,0.30308690667152405,0.02234388243187866,3,2.2886366049448648,0.04634388635134513,3,1.0964596668879192,0.0099768595547047,3
zero,128,0.5,0.24441947042942047,0.029162135308823504,3,2.85630464553833,0.11635750653681268,3,1.222668727238973,0.02664232080844173,3
