corruption_type,radius,mask_ratio,PCC_mean,PCC_std,PCC_count,MSE_mean,MSE_std,MSE_count,MAE_mean,MAE_std,MAE_count
none,0,0.0,0.26892344653606415,0.0033584505501663355,2,0.22601988166570663,0.017157528950163467,2,0.3093923330307007,0.021824017480577527,2
zero,0,0.1,0.26107974847157794,0.003330571788032483,6,0.22638179858525595,0.012979488542294013,6,0.3054566830396652,0.016318107302997212,6
zero,0,0.25,0.2457785482207934,0.006613525301118952,6,0.22884070624907812,0.014160627861735473,6,0.3012607544660568,0.016928116154146394,6
zero,0,0.5,0.22228168696165085,0.004510739080567499,6,0.23389262954394022,0.016547765292779917,6,0.2957436790068944,0.017781306162911962,6
zero,32,0.1,0.24881064395109811,0.0105133559119324,6,0.23152690132459006,0.014410048005896403,6,0.31078673899173737,0.016867016855099674,6
zero,32,0.25,0.223766361673673,0.015583797640317839,6,0.235477385421594,0.013583650030303826,6,0.31059035162130993,0.015771259244427432,6
zero,32,0.5,0.1620317349831263,0.03283273908214581,6,0.2623695284128189,0.02221250550837138,6,0.3218236714601517,0.01703634607788911,6
zero,64,0.1,0.23954703410466513,0.02118658813723756,6,0.23582916210095087,0.02084162313845112,6,0.313588410615921,0.01974409205778546,6
zero,64,0.25,0.20594033102194467,0.015637527894857603,6,0.24489217499891916,0.013447733744525736,6,0.3159833252429962,0.01569495763986578,6
zero,64,0.5,0.14455941071112952,0.02854981175364129,6,0.27320437133312225,0.018020891128559816,6,0.33135586480299634,0.015469718480563706,6
zero,96,0.1,0.22684143483638763,0.021374709138786377,6,0.24010378370682398,0.017223765376581237,6,0.3150440851847331,0.01747712689493409,6
zero,96,0.25,0.22342774271965027,0.02451191335341859,6,0.23523332178592682,0.010883319822197318,6,0.3138509690761566,0.013457473449907826,6
zero,96,0.5,0.16474338124195734,0.03252066154634073,6,0.2595393086473147,0.01980170807837482,6,0.326707199215889,0.015842112474584256,6
zero,128,0.1,0.24952795108159384,0.013506268868041574,6,0.2312947337826093,0.014592024288856996,6,0.3127022137244542,0.01640367674710545,6
zero,128,0.25,0.18642787635326385,0.029683910919451263,6,0.2533666317661603,0.0101769232668891,6,0.32066000004609424,0.014196221356356477,6
zero,128,0.5,0.1627075088520845,0.02738303561257008,6,0.26289380093415576,0.022378098770567352,6,0.3285844922065735,0.015179171799783507,6
