slide,corruption_type,radius,mask_ratio,seed_idx,PCC,MSE,MAE
TENX141,none,0,0.0,-1,0.5980284810066223,1.7424241304397583,0.9654688239097595
TENX141,zero,0,0.1,0,0.5474534034729004,1.8838963508605957,1.0013138055801392
TENX141,zero,0,0.1,1,0.5516176223754883,1.881687045097351,0.9995790719985962
TENX141,zero,0,0.1,2,0.5510164499282837,1.8829567432403564,1.0001364946365356
TENX141,zero,0,0.25,0,0.49561816453933716,2.0932118892669678,1.0528626441955566
TENX141,zero,0,0.25,1,0.48904454708099365,2.104888439178467,1.055991768836975
TENX141,zero,0,0.25,2,0.4919528067111969,2.101391077041626,1.054425597190857
TENX141,zero,0,0.5,0,0.3956688344478607,2.572692632675171,1.1701315641403198
TENX141,zero,0,0.5,1,0.397929310798645,2.5574636459350586,1.167567253112793
TENX141,zero,0,0.5,2,0.40380316972732544,2.5367114543914795,1.1599777936935425
TENX141,zero,32,0.1,0,0.5292360186576843,1.9549858570098877,1.0154327154159546
TENX141,zero,32,0.1,1,0.5284570455551147,1.9715452194213867,1.0175793170928955
TENX141,zero,32,0.1,2,0.5363441109657288,1.9075902700424194,1.0090988874435425
TENX141,zero,32,0.25,0,0.4456649720668793,2.2590889930725098,1.086698293685913
TENX141,zero,32,0.25,1,0.4682835340499878,2.1481504440307617,1.069879174232483
TENX141,zero,32,0.25,2,0.45489728450775146,2.2872653007507324,1.0959378480911255
TENX141,zero,32,0.5,0,0.3405814468860626,2.7101917266845703,1.201242208480835
TENX141,zero,32,0.5,1,0.3358626961708069,2.740837335586548,1.20382559299469
TENX141,zero,32,0.5,2,0.3487383723258972,2.7500815391540527,1.2083103656768799
TENX141,zero,64,0.1,0,0.517637312412262,1.9675023555755615,1.021445631980896
TENX141,zero,64,0.1,1,0.5262336730957031,1.9688029289245605,1.0196720361709595
TENX141,zero,64,0.1,2,0.5127097368240356,2.0235605239868164,1.030690312385559
TENX141,zero,64,0.25,0,0.45691120624542236,2.203848123550415,1.0780596733093262
TENX141,zero,64,0.25,1,0.45226192474365234,2.2543184757232666,1.0893510580062866
TENX141,zero,64,0.25,2,0.4420180916786194,2.2947394847869873,1.0940883159637451
TENX141,zero,64,0.5,0,0.33933329582214355,2.7876179218292236,1.217268943786621
TENX141,zero,64,0.5,1,0.345926433801651,2.8127951622009277,1.2156684398651123
TENX141,zero,64,0.5,2,0.3415945768356323,2.7483232021331787,1.203216314315796
TENX141,zero,96,0.1,0,0.5112080574035645,2.006164312362671,1.0288711786270142
TENX141,zero,96,0.1,1,0.5246458649635315,1.955156922340393,1.0159435272216797
TENX141,zero,96,0.1,2,0.5203977227210999,1.9415912628173828,1.017107367515564
TENX141,zero,96,0.25,0,0.4388619363307953,2.2671732902526855,1.0923359394073486
TENX141,zero,96,0.25,1,0.45226216316223145,2.282222270965576,1.0907775163650513
TENX141,zero,96,0.25,2,0.45806026458740234,2.2979326248168945,1.0949994325637817
TENX141,zero,96,0.5,0,0.344404399394989,2.6854500770568848,1.1997722387313843
TENX141,zero,96,0.5,1,0.3532983660697937,2.8303890228271484,1.2237534523010254
TENX141,zero,96,0.5,2,0.3615950047969818,2.7876169681549072,1.2148405313491821
TENX141,zero,128,0.1,0,0.5149222612380981,2.0170536041259766,1.0298688411712646
TENX141,zero,128,0.1,1,0.5200255513191223,1.9828301668167114,1.0248570442199707
TENX141,zero,128,0.1,2,0.5135704278945923,2.027834177017212,1.0296871662139893
TENX141,zero,128,0.25,0,0.4349609315395355,2.265566349029541,1.0935380458831787
TENX141,zero,128,0.25,1,0.43791961669921875,2.3546502590179443,1.1066679954528809
TENX141,zero,128,0.25,2,0.45601147413253784,2.1654157638549805,1.0693351030349731
TENX141,zero,128,0.5,0,0.3205479383468628,2.671238660812378,1.1958496570587158
TENX141,zero,128,0.5,1,0.34459158778190613,2.946479558944702,1.2428064346313477
TENX141,zero,128,0.5,2,0.3253587782382965,2.8349123001098633,1.226485252380371
