slide,corruption_type,radius,mask_ratio,seed_idx,PCC,MSE,MAE
ZEN49,none,0,0.0,-1,0.24122647941112518,0.2589467465877533,0.37927383184432983
ZEN49,zero,0,0.1,0,0.22356508672237396,0.2712233364582062,0.3923962414264679
ZEN49,zero,0,0.1,1,0.21835261583328247,0.2729572653770447,0.3934047222137451
ZEN49,zero,0,0.1,2,0.21782226860523224,0.2739952504634857,0.39387643337249756
ZEN49,zero,0,0.25,0,0.1911543905735016,0.29423338174819946,0.41474661231040955
ZEN49,zero,0,0.25,1,0.19063086807727814,0.29412221908569336,0.41422852873802185
ZEN49,zero,0,0.25,2,0.19469135999679565,0.2924954891204834,0.4130817949771881
ZEN49,zero,0,0.5,0,0.15069854259490967,0.3260858356952667,0.4478548765182495
ZEN49,zero,0,0.5,1,0.14638394117355347,0.3274696171283722,0.44871756434440613
ZEN49,zero,0,0.5,2,0.14728565514087677,0.32706427574157715,0.44829031825065613
ZEN49,zero,32,0.1,0,0.211986243724823,0.2737441062927246,0.3956678807735443
ZEN49,zero,32,0.1,1,0.21365517377853394,0.2745475769042969,0.39399445056915283
ZEN49,zero,32,0.1,2,0.22804881632328033,0.2688443064689636,0.3912300765514374
ZEN49,zero,32,0.25,0,0.19942408800125122,0.290201336145401,0.4122612178325653
ZEN49,zero,32,0.25,1,0.19564785063266754,0.2889890670776367,0.41234374046325684
ZEN49,zero,32,0.25,2,0.1899154782295227,0.2936757504940033,0.41571933031082153
ZEN49,zero,32,0.5,0,0.11753766983747482,0.33464881777763367,0.45012179017066956
ZEN49,zero,32,0.5,1,0.16147994995117188,0.3168371915817261,0.44276076555252075
ZEN49,zero,32,0.5,2,0.1426573395729065,0.33005857467651367,0.448059618473053
ZEN49,zero,64,0.1,0,0.20286975800991058,0.2825746238231659,0.39759501814842224
ZEN49,zero,64,0.1,1,0.21901212632656097,0.2739690840244293,0.3944820761680603
ZEN49,zero,64,0.1,2,0.20853465795516968,0.27911376953125,0.3964920938014984
ZEN49,zero,64,0.25,0,0.18313245475292206,0.29864931106567383,0.4172506630420685
ZEN49,zero,64,0.25,1,0.1871347278356552,0.29317620396614075,0.4145400822162628
ZEN49,zero,64,0.25,2,0.2077212929725647,0.2866513133049011,0.41020944714546204
ZEN49,zero,64,0.5,0,0.11131210625171661,0.34251779317855835,0.45578569173812866
ZEN49,zero,64,0.5,1,0.1459062248468399,0.3296407163143158,0.45218437910079956
ZEN49,zero,64,0.5,2,0.13492055237293243,0.33200734853744507,0.4489215910434723
ZEN49,zero,96,0.1,0,0.1991094946861267,0.2858567535877228,0.3993613123893738
ZEN49,zero,96,0.1,1,0.22692953050136566,0.2741515040397644,0.3957884609699249
ZEN49,zero,96,0.1,2,0.21531657874584198,0.2724219858646393,0.3951685130596161
ZEN49,zero,96,0.25,0,0.1967879682779312,0.29044461250305176,0.41430389881134033
ZEN49,zero,96,0.25,1,0.20475614070892334,0.28376907110214233,0.4115225076675415
ZEN49,zero,96,0.25,2,0.19856414198875427,0.28857657313346863,0.41400861740112305
ZEN49,zero,96,0.5,0,0.1637687087059021,0.316850870847702,0.4419831335544586
ZEN49,zero,96,0.5,1,0.13618460297584534,0.32584625482559204,0.44793501496315
ZEN49,zero,96,0.5,2,0.14056254923343658,0.32870402932167053,0.4484650194644928
ZEN49,zero,128,0.1,0,0.23422613739967346,0.26947200298309326,0.39208847284317017
ZEN49,zero,128,0.1,1,0.2236921191215515,0.27016961574554443,0.3925900161266327
ZEN49,zero,128,0.1,2,0.21647846698760986,0.27621617913246155,0.39477887749671936
ZEN49,zero,128,0.25,0,0.20182016491889954,0.29240748286247253,0.4174942672252655
ZEN49,zero,128,0.25,1,0.17336854338645935,0.2993210256099701,0.41797059774398804
ZEN49,zero,128,0.25,2,0.17935983836650848,0.30198919773101807,0.41838550567626953
ZEN49,zero,128,0.5,0,0.12415514141321182,0.33593183755874634,0.4517273008823395
ZEN49,zero,128,0.5,1,0.15487173199653625,0.32391998171806335,0.4455415904521942
ZEN49,zero,128,0.5,2,0.16463834047317505,0.3205159604549408,0.4473729729652405
ZEN48,none,0,0.0,-1,0.24066179990768433,0.24170653522014618,0.36319422721862793
ZEN48,zero,0,0.1,0,0.21332305669784546,0.25842541456222534,0.3811236023902893
ZEN48,zero,0,0.1,1,0.21840307116508484,0.25719138979911804,0.3797992467880249
ZEN48,zero,0,0.1,2,0.216230571269989,0.25921207666397095,0.38075441122055054
ZEN48,zero,0,0.25,0,0.18647481501102448,0.2805722951889038,0.40355372428894043
ZEN48,zero,0,0.25,1,0.1862364560365677,0.2834060490131378,0.4047839939594269
ZEN48,zero,0,0.25,2,0.18812692165374756,0.27852991223335266,0.40191763639450073
ZEN48,zero,0,0.5,0,0.14192625880241394,0.3185773193836212,0.44212326407432556
ZEN48,zero,0,0.5,1,0.1431429237127304,0.3185744285583496,0.44269248843193054
ZEN48,zero,0,0.5,2,0.14162063598632812,0.31764936447143555,0.44112804532051086
ZEN48,zero,32,0.1,0,0.2004408985376358,0.261894166469574,0.3813980519771576
ZEN48,zero,32,0.1,1,0.2227177768945694,0.2575695514678955,0.3803088366985321
ZEN48,zero,32,0.1,2,0.2154751420021057,0.26014646887779236,0.3822246193885803
ZEN48,zero,32,0.25,0,0.17153944075107574,0.2803364098072052,0.40178850293159485
ZEN48,zero,32,0.25,1,0.18519558012485504,0.2787325382232666,0.40339237451553345
ZEN48,zero,32,0.25,2,0.17798349261283875,0.2808240056037903,0.4053156077861786
ZEN48,zero,32,0.5,0,0.10912945866584778,0.3237026631832123,0.44396865367889404
ZEN48,zero,32,0.5,1,0.14649339020252228,0.31776466965675354,0.44092780351638794
ZEN48,zero,32,0.5,2,0.1676548421382904,0.3165578842163086,0.4381711483001709
ZEN48,zero,64,0.1,0,0.22449420392513275,0.25649774074554443,0.3790634870529175
ZEN48,zero,64,0.1,1,0.20984669029712677,0.2606595754623413,0.38281211256980896
ZEN48,zero,64,0.1,2,0.20289988815784454,0.26215946674346924,0.38445186614990234
ZEN48,zero,64,0.25,0,0.18898315727710724,0.28160858154296875,0.4010855257511139
ZEN48,zero,64,0.25,1,0.1670340597629547,0.28682181239128113,0.40821588039398193
ZEN48,zero,64,0.25,2,0.17232519388198853,0.2842799425125122,0.405510276556015
ZEN48,zero,64,0.5,0,0.10799531638622284,0.3244810104370117,0.4460254907608032
ZEN48,zero,64,0.5,1,0.09699317812919617,0.33214864134788513,0.44953057169914246
ZEN48,zero,64,0.5,2,0.12605704367160797,0.32409176230430603,0.4420455992221832
ZEN48,zero,96,0.1,0,0.20508943498134613,0.2648131847381592,0.3816922903060913
ZEN48,zero,96,0.1,1,0.19211916625499725,0.2638764977455139,0.3845444321632385
ZEN48,zero,96,0.1,2,0.18800851702690125,0.26705482602119446,0.3873450458049774
ZEN48,zero,96,0.25,0,0.1520097851753235,0.293872207403183,0.41285043954849243
ZEN48,zero,96,0.25,1,0.20464615523815155,0.2720748782157898,0.4002746343612671
ZEN48,zero,96,0.25,2,0.14978228509426117,0.29669511318206787,0.4142910838127136
ZEN48,zero,96,0.5,0,0.15248383581638336,0.3161733150482178,0.4406498074531555
ZEN48,zero,96,0.5,1,0.15705786645412445,0.31310370564460754,0.4400637447834015
ZEN48,zero,96,0.5,2,0.09476795047521591,0.3209136128425598,0.44302093982696533
ZEN48,zero,128,0.1,0,0.21167829632759094,0.2611328065395355,0.3828370273113251
ZEN48,zero,128,0.1,1,0.19595853984355927,0.26367056369781494,0.38496941328048706
ZEN48,zero,128,0.1,2,0.22197334468364716,0.25804927945137024,0.38075968623161316
ZEN48,zero,128,0.25,0,0.15395069122314453,0.293134480714798,0.4101647436618805
ZEN48,zero,128,0.25,1,0.14734208583831787,0.296917587518692,0.41299593448638916
ZEN48,zero,128,0.25,2,0.1452084481716156,0.28641948103904724,0.40420207381248474
ZEN48,zero,128,0.5,0,0.11191855370998383,0.3225696384906769,0.4454333484172821
ZEN48,zero,128,0.5,1,0.12644097208976746,0.3276040256023407,0.44848334789276123
ZEN48,zero,128,0.5,2,0.14779344201087952,0.3242262005805969,0.4485543966293335
